prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,tokens_used,temperature,seed,grid_size,level
623,gpt-4.1-mini,right,left,0,low,1.15,1280,0.0,42,10,Low
624,gpt-4.1-mini,right,right,1,low,1.56,1311,0.0,42,10,Low
625,gpt-4.1-mini,right,right,1,low,1.64,1338,0.0,42,10,Low
626,gpt-4.1-mini,right,left,0,low,1.54,1312,0.0,42,10,Low
627,gpt-4.1-mini,right,behind,0,low,2.36,1309,0.0,42,10,Low
628,gpt-4.1-mini,right,behind,0,low,1.33,1279,0.0,42,10,Low
629,gpt-4.1-mini,right,behind-right,0,low,1.62,1330,0.0,42,10,Low
630,gpt-4.1-mini,right,right,1,low,1.19,1291,0.0,42,10,Low
631,gpt-4.1-mini,right,right,1,low,1.6,1345,0.0,42,10,Low
632,gpt-4.1-mini,right,right,1,low,1.74,1345,0.0,42,10,Low
633,gpt-4.1-mini,right,right,1,low,2.1,1404,0.0,42,10,Low
634,gpt-4.1-mini,right,right,1,low,2.91,1510,0.0,42,10,Low
635,gpt-4.1-mini,right,right,1,low,2.18,1379,0.0,42,10,Low
636,gpt-4.1-mini,right,right,1,low,2.44,1429,0.0,42,10,Low
637,gpt-4.1-mini,right,right,1,low,1.94,1339,0.0,42,10,Low
638,gpt-4.1-mini,right,right,1,low,1.64,1338,0.0,42,10,Low
639,gpt-4.1-mini,right,right,1,low,1.88,1359,0.0,42,10,Low
640,gpt-4.1-mini,right,right,1,low,1.39,1312,0.0,42,10,Low
641,gpt-4.1-mini,right,right,1,low,2.53,1344,0.0,42,10,Low
642,gpt-4.1-mini,right,right,1,low,1.83,1319,0.0,42,10,Low
643,gpt-4.1-mini,right,left,0,low,1.89,1370,0.0,42,10,Low
644,gpt-4.1-mini,right,left,0,low,2.57,1460,0.0,42,10,Low
645,gpt-4.1-mini,right,right,1,low,1.52,1324,0.0,42,10,Low
646,gpt-4.1-mini,right,right,1,low,2.35,1390,0.0,42,10,Low
647,gpt-4.1-mini,right,right,1,low,2.82,1504,0.0,42,10,Low
648,gpt-4.1-mini,right,right,1,low,2.1,1382,0.0,42,10,Low
649,gpt-4.1-mini,right,left,0,low,1.47,1319,0.0,42,10,Low
650,gpt-4.1-mini,right,right,1,low,2.13,1370,0.0,42,10,Low
651,gpt-4.1-mini,in-front,in-front,1,low,1.26,1279,0.0,42,10,Low
652,gpt-4.1-mini,in-front,in-front,1,low,1.33,1306,0.0,42,10,Low
653,gpt-4.1-mini,in-front,in-front,1,low,1.39,1290,0.0,42,10,Low
654,gpt-4.1-mini,in-front,in-front,1,low,1.53,1323,0.0,42,10,Low
655,gpt-4.1-mini,in-front,in-front,1,low,2.51,1389,0.0,42,10,Low
656,gpt-4.1-mini,in-front,in-front,1,low,2.4,1442,0.0,42,10,Low
657,gpt-4.1-mini,in-front,in-front,1,low,1.12,1257,0.0,42,10,Low
658,gpt-4.1-mini,in-front,in-front,1,low,1.03,1259,0.0,42,10,Low
659,gpt-4.1-mini,in-front,in-front,1,low,2.25,1425,0.0,42,10,Low
660,gpt-4.1-mini,in-front,in-front,1,low,1.33,1298,0.0,42,10,Low
661,gpt-4.1-mini,in-front,in-front,1,low,1.37,1306,0.0,42,10,Low
662,gpt-4.1-mini,in-front,in-front,1,low,1.46,1312,0.0,42,10,Low
663,gpt-4.1-mini,in-front,in-front,1,low,1.92,1378,0.0,42,10,Low
664,gpt-4.1-mini,in-front,in-front,1,low,1.57,1310,0.0,42,10,Low
665,gpt-4.1-mini,in-front,in-front,1,low,1.48,1308,0.0,42,10,Low
666,gpt-4.1-mini,in-front,in-front,1,low,1.72,1335,0.0,42,10,Low
667,gpt-4.1-mini,in-front,in-front,1,low,1.81,1353,0.0,42,10,Low
668,gpt-4.1-mini,in-front,in-front,1,low,1.19,1268,0.0,42,10,Low
669,gpt-4.1-mini,in-front,in-front,1,low,0.96,1247,0.0,42,10,Low
670,gpt-4.1-mini,in-front,in-front,1,low,1.69,1337,0.0,42,10,Low
671,gpt-4.1-mini,in-front,behind,0,low,1.3,1296,0.0,42,10,Low
672,gpt-4.1-mini,in-front,in-front,1,low,1.35,1298,0.0,42,10,Low
673,gpt-4.1-mini,in-front,in-front,1,low,1.25,1287,0.0,42,10,Low
674,gpt-4.1-mini,in-front,in-front,1,low,1.1,1268,0.0,42,10,Low
675,gpt-4.1-mini,in-front,in-front,1,low,2.01,1339,0.0,42,10,Low
676,gpt-4.1-mini,in-front,in-front,1,low,1.37,1304,0.0,42,10,Low
677,gpt-4.1-mini,in-front,in-front,1,low,1.48,1304,0.0,42,10,Low
678,gpt-4.1-mini,in-front,in-front,1,low,2.11,1407,0.0,42,10,Low
679,gpt-4.1-mini,in-front,behind,0,low,1.61,1341,0.0,42,10,Low
680,gpt-4.1-mini,in-front,behind,0,low,1.34,1289,0.0,42,10,Low
681,gpt-4.1-mini,in-front,in-front,1,low,1.2,1272,0.0,42,10,Low
682,gpt-4.1-mini,in-front,behind,0,low,1.99,1391,0.0,42,10,Low
683,gpt-4.1-mini,in-front,in-front,1,low,1.13,1256,0.0,42,10,Low
684,gpt-4.1-mini,in-front,in-front,1,low,1.58,1326,0.0,42,10,Low
685,gpt-4.1-mini,in-front,in-front,1,low,1.29,1289,0.0,42,10,Low
686,gpt-4.1-mini,in-front,behind,0,low,1.4,1295,0.0,42,10,Low
687,gpt-4.1-mini,in-front,in-front,1,low,1.57,1317,0.0,42,10,Low
688,gpt-4.1-mini,in-front,in-front,1,low,1.64,1334,0.0,42,10,Low
689,gpt-4.1-mini,in-front,in-front,1,low,1.43,1308,0.0,42,10,Low
690,gpt-4.1-mini,in-front,in-front,1,low,1.21,1295,0.0,42,10,Low
691,gpt-4.1-mini,in-front,behind,0,low,2.19,1407,0.0,42,10,Low
692,gpt-4.1-mini,in-front,in-front,1,low,1.72,1360,0.0,42,10,Low
693,gpt-4.1-mini,in-front,in-front,1,low,1.54,1312,0.0,42,10,Low
694,gpt-4.1-mini,in-front,behind,0,low,1.64,1331,0.0,42,10,Low
695,gpt-4.1-mini,in-front,in-front,1,low,1.92,1301,0.0,42,10,Low
696,gpt-4.1-mini,in-front,in-front,1,low,1.87,1368,0.0,42,10,Low
697,gpt-4.1-mini,in-front,behind,0,low,1.22,1285,0.0,42,10,Low
698,gpt-4.1-mini,in-front,in-front,1,low,1.44,1296,0.0,42,10,Low
699,gpt-4.1-mini,in-front,in-front,1,low,1.33,1276,0.0,42,10,Low
700,gpt-4.1-mini,in-front,in-front,1,low,1.74,1323,0.0,42,10,Low
701,gpt-4.1-mini,behind,behind,1,low,1.22,1281,0.0,42,10,Low
702,gpt-4.1-mini,behind,behind,1,low,1.12,1273,0.0,42,10,Low
703,gpt-4.1-mini,behind,behind,1,low,1.35,1295,0.0,42,10,Low
704,gpt-4.1-mini,behind,behind,1,low,1.25,1261,0.0,42,10,Low
705,gpt-4.1-mini,behind,behind,1,low,1.52,1321,0.0,42,10,Low
706,gpt-4.1-mini,behind,behind,1,low,1.02,1260,0.0,42,10,Low
707,gpt-4.1-mini,behind,behind,1,low,1.6,1328,0.0,42,10,Low
708,gpt-4.1-mini,behind,behind,1,low,1.77,1348,0.0,42,10,Low
709,gpt-4.1-mini,behind,behind,1,low,1.18,1290,0.0,42,10,Low
710,gpt-4.1-mini,behind,behind,1,low,1.03,1256,0.0,42,10,Low
711,gpt-4.1-mini,behind,behind,1,low,1.27,1268,0.0,42,10,Low
712,gpt-4.1-mini,behind,behind,1,low,1.85,1350,0.0,42,10,Low
713,gpt-4.1-mini,behind,behind,1,low,1.6,1319,0.0,42,10,Low
714,gpt-4.1-mini,behind,behind,1,low,1.88,1363,0.0,42,10,Low
715,gpt-4.1-mini,behind,behind,1,low,1.13,1262,0.0,42,10,Low
716,gpt-4.1-mini,behind,behind,1,low,1.73,1332,0.0,42,10,Low
717,gpt-4.1-mini,behind,in-front,0,low,1.46,1308,0.0,42,10,Low
718,gpt-4.1-mini,behind,behind,1,low,1.46,1308,0.0,42,10,Low
719,gpt-4.1-mini,behind,behind,1,low,1.27,1292,0.0,42,10,Low
720,gpt-4.1-mini,behind,behind,1,low,1.87,1361,0.0,42,10,Low
721,gpt-4.1-mini,behind,behind,1,low,1.21,1286,0.0,42,10,Low
722,gpt-4.1-mini,behind,behind,1,low,1.24,1277,0.0,42,10,Low
723,gpt-4.1-mini,behind,behind,1,low,1.74,1324,0.0,42,10,Low
724,gpt-4.1-mini,behind,behind,1,low,1.02,1260,0.0,42,10,Low
725,gpt-4.1-mini,behind,behind,1,low,1.58,1300,0.0,42,10,Low
726,gpt-4.1-mini,behind,behind,1,low,1.7,1319,0.0,42,10,Low
727,gpt-4.1-mini,behind,behind,1,low,1.74,1330,0.0,42,10,Low
728,gpt-4.1-mini,behind,behind,1,low,1.95,1361,0.0,42,10,Low
729,gpt-4.1-mini,behind,behind,1,low,1.53,1321,0.0,42,10,Low
730,gpt-4.1-mini,behind,behind,1,low,1.33,1301,0.0,42,10,Low
731,gpt-4.1-mini,behind,behind,1,low,1.99,1400,0.0,42,10,Low
732,gpt-4.1-mini,behind,behind,1,low,1.28,1296,0.0,42,10,Low
733,gpt-4.1-mini,behind,behind,1,low,1.44,1306,0.0,42,10,Low
734,gpt-4.1-mini,behind,behind,1,low,2.25,1379,0.0,42,10,Low
735,gpt-4.1-mini,behind,behind,1,low,1.36,1302,0.0,42,10,Low
736,gpt-4.1-mini,behind,behind,1,low,1.43,1307,0.0,42,10,Low
737,gpt-4.1-mini,behind,behind,1,low,1.7,1281,0.0,42,10,Low
738,gpt-4.1-mini,behind,behind,1,low,1.55,1321,0.0,42,10,Low
739,gpt-4.1-mini,behind,behind,1,low,1.84,1321,0.0,42,10,Low
740,gpt-4.1-mini,behind,behind,1,low,1.19,1261,0.0,42,10,Low
741,gpt-4.1-mini,behind,behind,1,low,1.62,1328,0.0,42,10,Low
742,gpt-4.1-mini,behind,behind,1,low,1.39,1297,0.0,42,10,Low
743,gpt-4.1-mini,behind,in-front,0,low,1.13,1274,0.0,42,10,Low
744,gpt-4.1-mini,behind,behind,1,low,1.55,1304,0.0,42,10,Low
745,gpt-4.1-mini,behind,behind,1,low,1.6,1315,0.0,42,10,Low
746,gpt-4.1-mini,behind,behind,1,low,1.56,1313,0.0,42,10,Low
747,gpt-4.1-mini,behind,behind,1,low,1.95,1368,0.0,42,10,Low
748,gpt-4.1-mini,behind,behind,1,low,1.4,1295,0.0,42,10,Low
749,gpt-4.1-mini,behind,behind,1,low,1.33,1268,0.0,42,10,Low
750,gpt-4.1-mini,behind,behind,1,low,1.47,1320,0.0,42,10,Low
751,gpt-4.1-mini,left,in-front-left,0,low,1.43,1309,0.0,42,10,Low
752,gpt-4.1-mini,left,left,1,low,2.66,1434,0.0,42,10,Low
753,gpt-4.1-mini,left,left,1,low,1.15,1275,0.0,42,10,Low
754,gpt-4.1-mini,left,left,1,low,1.62,1333,0.0,42,10,Low
755,gpt-4.1-mini,left,left,1,low,1.82,1344,0.0,42,10,Low
756,gpt-4.1-mini,left,left,1,low,1.55,1324,0.0,42,10,Low
757,gpt-4.1-mini,left,left,1,low,1.06,1265,0.0,42,10,Low
758,gpt-4.1-mini,left,left,1,low,1.67,1342,0.0,42,10,Low
759,gpt-4.1-mini,left,in-front-left,0,low,1.44,1315,0.0,42,10,Low
760,gpt-4.1-mini,left,right,0,low,1.15,1279,0.0,42,10,Low
761,gpt-4.1-mini,left,left,1,low,1.64,1319,0.0,42,10,Low
762,gpt-4.1-mini,left,left,1,low,1.66,1334,0.0,42,10,Low
763,gpt-4.1-mini,left,left,1,low,1.62,1310,0.0,42,10,Low
764,gpt-4.1-mini,left,left,1,low,1.54,1289,0.0,42,10,Low
765,gpt-4.1-mini,left,left,1,low,1.64,1334,0.0,42,10,Low
766,gpt-4.1-mini,left,left,1,low,4.95,1579,0.0,42,10,Low
767,gpt-4.1-mini,left,left,1,low,2.01,1387,0.0,42,10,Low
768,gpt-4.1-mini,left,left,1,low,1.79,1351,0.0,42,10,Low
769,gpt-4.1-mini,left,left,1,low,1.9,1304,0.0,42,10,Low
770,gpt-4.1-mini,left,left,1,low,2.15,1338,0.0,42,10,Low
771,gpt-4.1-mini,left,behind-right,0,low,1.64,1346,0.0,42,10,Low
772,gpt-4.1-mini,left,left,1,low,2.62,1426,0.0,42,10,Low
773,gpt-4.1-mini,left,left,1,low,1.39,1301,0.0,42,10,Low
774,gpt-4.1-mini,left,left,1,low,2.44,1438,0.0,42,10,Low
775,gpt-4.1-mini,left,left,1,low,3.15,1334,0.0,42,10,Low
776,gpt-4.1-mini,left,in-front-right,0,low,1.87,1358,0.0,42,10,Low
777,gpt-4.1-mini,left,left,1,low,1.62,1344,0.0,42,10,Low
778,gpt-4.1-mini,left,in-front-left,0,low,1.24,1284,0.0,42,10,Low
779,gpt-4.1-mini,left,left,1,low,1.23,1283,0.0,42,10,Low
780,gpt-4.1-mini,left,right,0,low,1.84,1365,0.0,42,10,Low
781,gpt-4.1-mini,left,left,1,low,2.3,1424,0.0,42,10,Low
782,gpt-4.1-mini,left,left,1,low,1.88,1360,0.0,42,10,Low
783,gpt-4.1-mini,left,left,1,low,1.98,1359,0.0,42,10,Low
784,gpt-4.1-mini,left,left,1,low,1.21,1273,0.0,42,10,Low
785,gpt-4.1-mini,left,left,1,low,1.64,1336,0.0,42,10,Low
786,gpt-4.1-mini,left,left,1,low,2.49,1459,0.0,42,10,Low
787,gpt-4.1-mini,left,left,1,low,1.62,1326,0.0,42,10,Low
788,gpt-4.1-mini,left,left,1,low,2.12,1376,0.0,42,10,Low
789,gpt-4.1-mini,left,behind-left,0,low,1.96,1347,0.0,42,10,Low
790,gpt-4.1-mini,left,left,1,low,2.09,1355,0.0,42,10,Low
791,gpt-4.1-mini,left,left,1,low,1.7,1330,0.0,42,10,Low
792,gpt-4.1-mini,left,left,1,low,3.33,1476,0.0,42,10,Low
793,gpt-4.1-mini,left,left,1,low,3.23,1444,0.0,42,10,Low
794,gpt-4.1-mini,left,right,0,low,1.54,1321,0.0,42,10,Low
795,gpt-4.1-mini,left,right,0,low,1.18,1278,0.0,42,10,Low
796,gpt-4.1-mini,left,left,1,low,2.08,1388,0.0,42,10,Low
797,gpt-4.1-mini,left,in-front-left,0,low,1.53,1306,0.0,42,10,Low
798,gpt-4.1-mini,left,left,1,low,2.76,1502,0.0,42,10,Low
799,gpt-4.1-mini,left,left,1,low,2.53,1443,0.0,42,10,Low
800,gpt-4.1-mini,left,behind-left,0,low,1.32,1304,0.0,42,10,Low
1,gpt-4.1-mini,behind-right,in-front-right,0,medium,4.2,1709,0.0,42,10,Medium
2,gpt-4.1-mini,behind-right,behind-right,1,medium,2.67,1520,0.0,42,10,Medium
3,gpt-4.1-mini,behind-right,behind-left,0,medium,3.39,1510,0.0,42,10,Medium
4,gpt-4.1-mini,behind-right,in-front-right,0,medium,4.94,1824,0.0,42,10,Medium
5,gpt-4.1-mini,behind-right,in-front,0,medium,3.35,1583,0.0,42,10,Medium
6,gpt-4.1-mini,behind-right,behind-left,0,medium,4.34,1730,0.0,42,10,Medium
7,gpt-4.1-mini,behind-right,behind-right,1,medium,3.77,1636,0.0,42,10,Medium
8,gpt-4.1-mini,behind-right,behind-right,1,medium,4.84,1706,0.0,42,10,Medium
9,gpt-4.1-mini,behind-right,in-front-right,0,medium,2.8,1470,0.0,42,10,Medium
10,gpt-4.1-mini,behind-right,in-front-left,0,medium,4.45,1706,0.0,42,10,Medium
11,gpt-4.1-mini,behind-right,behind-left,0,medium,2.34,1448,0.0,42,10,Medium
12,gpt-4.1-mini,behind-right,behind-left,0,medium,5.38,1781,0.0,42,10,Medium
13,gpt-4.1-mini,behind-right,behind-right,1,medium,2.57,1483,0.0,42,10,Medium
14,gpt-4.1-mini,behind-right,behind-right,1,medium,5.08,1791,0.0,42,10,Medium
15,gpt-4.1-mini,behind-right,in-front-right,0,medium,4.7,1719,0.0,42,10,Medium
16,gpt-4.1-mini,behind-right,behind-right,1,medium,2.92,1550,0.0,42,10,Medium
17,gpt-4.1-mini,behind-right,in-front-right,0,medium,3.68,1625,0.0,42,10,Medium
18,gpt-4.1-mini,behind-right,behind-right,1,medium,3.44,1615,0.0,42,10,Medium
19,gpt-4.1-mini,behind-right,in-front-left,0,medium,2.72,1494,0.0,42,10,Medium
20,gpt-4.1-mini,behind-right,in-front-right,0,medium,2.93,1484,0.0,42,10,Medium
21,gpt-4.1-mini,behind-right,in-front-right,0,medium,4.06,1690,0.0,42,10,Medium
22,gpt-4.1-mini,behind-right,behind-right,1,medium,4.11,1714,0.0,42,10,Medium
23,gpt-4.1-mini,behind-right,behind-right,1,medium,1.93,1427,0.0,42,10,Medium
24,gpt-4.1-mini,behind-right,in-front-left,0,medium,3.07,1562,0.0,42,10,Medium
25,gpt-4.1-mini,behind-right,in-front-left,0,medium,3.25,1581,0.0,42,10,Medium
26,gpt-4.1-mini,behind-right,in-front-right,0,medium,4.53,1731,0.0,42,10,Medium
27,gpt-4.1-mini,behind-right,behind-right,1,medium,3.69,1582,0.0,42,10,Medium
28,gpt-4.1-mini,behind-right,behind-right,1,medium,4.67,1814,0.0,42,10,Medium
29,gpt-4.1-mini,behind-right,in-front-left,0,medium,5.37,1831,0.0,42,10,Medium
30,gpt-4.1-mini,behind-right,behind-left,0,medium,6.35,1875,0.0,42,10,Medium
31,gpt-4.1-mini,behind-right,behind-right,1,medium,3.78,1587,0.0,42,10,Medium
32,gpt-4.1-mini,behind-right,behind-right,1,medium,3.63,1646,0.0,42,10,Medium
33,gpt-4.1-mini,behind-right,in-front-left,0,medium,2.48,1513,0.0,42,10,Medium
34,gpt-4.1-mini,behind-right,in-front-right,0,medium,2.87,1519,0.0,42,10,Medium
35,gpt-4.1-mini,behind-right,behind-right,1,medium,4.15,1682,0.0,42,10,Medium
36,gpt-4.1-mini,behind-right,behind-left,0,medium,3.88,1665,0.0,42,10,Medium
37,gpt-4.1-mini,behind-right,behind-left,0,medium,2.97,1517,0.0,42,10,Medium
38,gpt-4.1-mini,behind-right,behind-right,1,medium,2.0,1404,0.0,42,10,Medium
39,gpt-4.1-mini,behind-right,in-front-right,0,medium,2.63,1488,0.0,42,10,Medium
40,gpt-4.1-mini,behind-right,in-front-left,0,medium,2.06,1418,0.0,42,10,Medium
41,gpt-4.1-mini,behind-right,in-front-left,0,medium,2.39,1493,0.0,42,10,Medium
42,gpt-4.1-mini,behind-right,behind-right,1,medium,2.54,1500,0.0,42,10,Medium
43,gpt-4.1-mini,behind-right,behind-right,1,medium,5.38,1786,0.0,42,10,Medium
44,gpt-4.1-mini,behind-right,behind-right,1,medium,2.92,1519,0.0,42,10,Medium
45,gpt-4.1-mini,behind-right,behind-right,1,medium,2.93,1538,0.0,42,10,Medium
46,gpt-4.1-mini,behind-right,in-front-right,0,medium,2.36,1443,0.0,42,10,Medium
47,gpt-4.1-mini,behind-right,behind-left,0,medium,7.26,2140,0.0,42,10,Medium
48,gpt-4.1-mini,behind-right,in-front-right,0,medium,2.61,1494,0.0,42,10,Medium
49,gpt-4.1-mini,behind-right,behind-right,1,medium,6.28,1907,0.0,42,10,Medium
50,gpt-4.1-mini,behind-right,behind-left,0,medium,4.67,1685,0.0,42,10,Medium
51,gpt-4.1-mini,in-front-left,in-front-right,0,medium,2.85,1524,0.0,42,10,Medium
52,gpt-4.1-mini,in-front-left,in-front-right,0,medium,2.73,1498,0.0,42,10,Medium
53,gpt-4.1-mini,in-front-left,in-front-right,0,medium,2.81,1554,0.0,42,10,Medium
54,gpt-4.1-mini,in-front-left,in-front-left,1,medium,2.67,1523,0.0,42,10,Medium
55,gpt-4.1-mini,in-front-left,in-front-left,1,medium,2.46,1493,0.0,42,10,Medium
56,gpt-4.1-mini,in-front-left,behind-left,0,medium,2.5,1500,0.0,42,10,Medium
57,gpt-4.1-mini,in-front-left,behind-right,0,medium,4.08,1545,0.0,42,10,Medium
58,gpt-4.1-mini,in-front-left,in-front-right,0,medium,2.39,1439,0.0,42,10,Medium
59,gpt-4.1-mini,in-front-left,in-front-left,1,medium,2.33,1458,0.0,42,10,Medium
60,gpt-4.1-mini,in-front-left,behind-right,0,medium,3.9,1642,0.0,42,10,Medium
61,gpt-4.1-mini,in-front-left,behind-left,0,medium,2.62,1498,0.0,42,10,Medium
62,gpt-4.1-mini,in-front-left,in-front-left,1,medium,3.52,1573,0.0,42,10,Medium
63,gpt-4.1-mini,in-front-left,behind-left,0,medium,2.37,1447,0.0,42,10,Medium
64,gpt-4.1-mini,in-front-left,in-front-right,0,medium,4.0,1695,0.0,42,10,Medium
65,gpt-4.1-mini,in-front-left,in-front-left,1,medium,4.79,1793,0.0,42,10,Medium
66,gpt-4.1-mini,in-front-left,in-front-right,0,medium,3.16,1579,0.0,42,10,Medium
67,gpt-4.1-mini,in-front-left,in-front-right,0,medium,2.33,1459,0.0,42,10,Medium
68,gpt-4.1-mini,in-front-left,in-front-left,1,medium,2.56,1469,0.0,42,10,Medium
69,gpt-4.1-mini,in-front-left,in-front-right,0,medium,2.83,1509,0.0,42,10,Medium
70,gpt-4.1-mini,in-front-left,behind-left,0,medium,2.54,1475,0.0,42,10,Medium
71,gpt-4.1-mini,in-front-left,behind-right,0,medium,3.38,1508,0.0,42,10,Medium
72,gpt-4.1-mini,in-front-left,behind-left,0,medium,4.59,1670,0.0,42,10,Medium
73,gpt-4.1-mini,in-front-left,behind-left,0,medium,2.44,1462,0.0,42,10,Medium
74,gpt-4.1-mini,in-front-left,behind-left,0,medium,4.23,1660,0.0,42,10,Medium
75,gpt-4.1-mini,in-front-left,in-front-left,1,medium,4.03,1661,0.0,42,10,Medium
76,gpt-4.1-mini,in-front-left,in-front-left,1,medium,2.59,1505,0.0,42,10,Medium
77,gpt-4.1-mini,in-front-left,in-front-left,1,medium,5.37,1855,0.0,42,10,Medium
78,gpt-4.1-mini,in-front-left,behind-left,0,medium,2.72,1515,0.0,42,10,Medium
79,gpt-4.1-mini,in-front-left,in-front-left,1,medium,4.51,1771,0.0,42,10,Medium
80,gpt-4.1-mini,in-front-left,in-front-right,0,medium,3.72,1607,0.0,42,10,Medium
81,gpt-4.1-mini,in-front-left,in-front-left,1,medium,2.08,1438,0.0,42,10,Medium
82,gpt-4.1-mini,in-front-left,behind-right,0,medium,2.81,1479,0.0,42,10,Medium
83,gpt-4.1-mini,in-front-left,in-front-right,0,medium,3.16,1578,0.0,42,10,Medium
84,gpt-4.1-mini,in-front-left,in-front-left,1,medium,5.06,1838,0.0,42,10,Medium
85,gpt-4.1-mini,in-front-left,in-front-left,1,medium,3.17,1558,0.0,42,10,Medium
86,gpt-4.1-mini,in-front-left,in-front-left,1,medium,2.81,1537,0.0,42,10,Medium
87,gpt-4.1-mini,in-front-left,behind-right,0,medium,4.24,1742,0.0,42,10,Medium
88,gpt-4.1-mini,in-front-left,behind-right,0,medium,2.58,1515,0.0,42,10,Medium
89,gpt-4.1-mini,in-front-left,in-front-left,1,medium,2.65,1539,0.0,42,10,Medium
90,gpt-4.1-mini,in-front-left,in-front-right,0,medium,2.97,1537,0.0,42,10,Medium
91,gpt-4.1-mini,in-front-left,in-front-left,1,medium,4.92,1695,0.0,42,10,Medium
92,gpt-4.1-mini,in-front-left,in-front-left,1,medium,3.89,1668,0.0,42,10,Medium
93,gpt-4.1-mini,in-front-left,in-front-left,1,medium,3.8,1623,0.0,42,10,Medium
94,gpt-4.1-mini,in-front-left,in-front-left,1,medium,4.83,1835,0.0,42,10,Medium
95,gpt-4.1-mini,in-front-left,behind-left,0,medium,2.71,1487,0.0,42,10,Medium
96,gpt-4.1-mini,in-front-left,in-front-left,1,medium,2.11,1404,0.0,42,10,Medium
97,gpt-4.1-mini,in-front-left,in-front-right,0,medium,2.59,1494,0.0,42,10,Medium
98,gpt-4.1-mini,in-front-left,behind-left,0,medium,4.2,1709,0.0,42,10,Medium
99,gpt-4.1-mini,in-front-left,in-front-right,0,medium,3.03,1524,0.0,42,10,Medium
100,gpt-4.1-mini,in-front-left,behind-right,0,medium,2.97,1541,0.0,42,10,Medium
101,gpt-4.1-mini,in-front-right,behind-left,0,medium,2.71,1521,0.0,42,10,Medium
102,gpt-4.1-mini,in-front-right,behind-right,0,medium,3.2,1577,0.0,42,10,Medium
103,gpt-4.1-mini,in-front-right,in-front-left,0,medium,3.95,1659,0.0,42,10,Medium
104,gpt-4.1-mini,in-front-right,in-front-left,0,medium,3.72,1681,0.0,42,10,Medium
105,gpt-4.1-mini,in-front-right,in-front-left,0,medium,3.16,1571,0.0,42,10,Medium
106,gpt-4.1-mini,in-front-right,behind-right,0,medium,2.7,1480,0.0,42,10,Medium
107,gpt-4.1-mini,in-front-right,behind-left,0,medium,4.01,1679,0.0,42,10,Medium
108,gpt-4.1-mini,in-front-right,in-front-right,1,medium,2.8,1529,0.0,42,10,Medium
109,gpt-4.1-mini,in-front-right,behind-left,0,medium,4.44,1755,0.0,42,10,Medium
110,gpt-4.1-mini,in-front-right,in-front-right,1,medium,3.04,1506,0.0,42,10,Medium
111,gpt-4.1-mini,in-front-right,in-front-left,0,medium,2.65,1524,0.0,42,10,Medium
112,gpt-4.1-mini,in-front-right,in-front-right,1,medium,2.67,1515,0.0,42,10,Medium
113,gpt-4.1-mini,in-front-right,behind-right,0,medium,2.28,1467,0.0,42,10,Medium
114,gpt-4.1-mini,in-front-right,behind-right,0,medium,3.3,1514,0.0,42,10,Medium
115,gpt-4.1-mini,in-front-right,behind-right,0,medium,3.16,1565,0.0,42,10,Medium
116,gpt-4.1-mini,in-front-right,behind-right,0,medium,2.83,1520,0.0,42,10,Medium
117,gpt-4.1-mini,in-front-right,behind-left,0,medium,3.25,1581,0.0,42,10,Medium
118,gpt-4.1-mini,in-front-right,in-front-left,0,medium,2.94,1524,0.0,42,10,Medium
119,gpt-4.1-mini,in-front-right,in-front-left,0,medium,2.72,1461,0.0,42,10,Medium
120,gpt-4.1-mini,in-front-right,in-front-right,1,medium,3.14,1600,0.0,42,10,Medium
121,gpt-4.1-mini,in-front-right,in-front-right,1,medium,3.56,1637,0.0,42,10,Medium
122,gpt-4.1-mini,in-front-right,in-front-right,1,medium,2.79,1538,0.0,42,10,Medium
123,gpt-4.1-mini,in-front-right,behind-left,0,medium,2.8,1538,0.0,42,10,Medium
124,gpt-4.1-mini,in-front-right,behind-right,0,medium,4.02,1735,0.0,42,10,Medium
125,gpt-4.1-mini,in-front-right,behind-right,0,medium,2.48,1492,0.0,42,10,Medium
126,gpt-4.1-mini,in-front-right,in-front-left,0,medium,2.32,1447,0.0,42,10,Medium
127,gpt-4.1-mini,in-front-right,in-front-right,1,medium,2.19,1464,0.0,42,10,Medium
128,gpt-4.1-mini,in-front-right,in-front-left,0,medium,3.8,1591,0.0,42,10,Medium
129,gpt-4.1-mini,in-front-right,in-front-right,1,medium,2.83,1489,0.0,42,10,Medium
130,gpt-4.1-mini,in-front-right,in-front-right,1,medium,4.74,1673,0.0,42,10,Medium
131,gpt-4.1-mini,in-front-right,behind-right,0,medium,4.85,1797,0.0,42,10,Medium
132,gpt-4.1-mini,in-front-right,in-front-right,1,medium,3.87,1673,0.0,42,10,Medium
133,gpt-4.1-mini,in-front-right,in-front-right,1,medium,2.6,1483,0.0,42,10,Medium
134,gpt-4.1-mini,in-front-right,in-front-right,1,medium,2.97,1532,0.0,42,10,Medium
135,gpt-4.1-mini,in-front-right,in-front-left,0,medium,4.24,1727,0.0,42,10,Medium
136,gpt-4.1-mini,in-front-right,behind-left,0,medium,2.41,1476,0.0,42,10,Medium
137,gpt-4.1-mini,in-front-right,behind-right,0,medium,2.69,1511,0.0,42,10,Medium
138,gpt-4.1-mini,in-front-right,behind-left,0,medium,2.32,1461,0.0,42,10,Medium
