prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,tokens_used,temperature,seed,grid_size
759,o4-mini,behind-right,behind-right,1,medium,6.66,1854,0.0,42,10
760,o4-mini,behind-right,behind-right,1,medium,8.37,2110,0.0,42,10
761,o4-mini,behind-right,behind-right,1,medium,12.54,2237,0.0,42,10
762,o4-mini,behind-right,behind-right,1,medium,11.05,1918,0.0,42,10
763,o4-mini,behind-right,behind-right,1,medium,13.09,2110,0.0,42,10
764,o4-mini,behind-right,behind-right,1,medium,9.52,2046,0.0,42,10
765,o4-mini,behind-right,behind-right,1,medium,4.30,1534,0.0,42,10
766,o4-mini,behind-right,behind-right,1,medium,8.98,2046,0.0,42,10
767,o4-mini,behind-right,behind-right,1,medium,5.21,1662,0.0,42,10
768,o4-mini,behind-right,behind-right,1,medium,15.31,2622,0.0,42,10
769,o4-mini,behind-right,behind-right,1,medium,8.83,1982,0.0,42,10
770,o4-mini,behind-right,behind,0,medium,12.89,2427,0.0,42,10
771,o4-mini,behind-right,behind-right,1,medium,11.67,2366,0.0,42,10
772,o4-mini,behind-right,behind-right,1,medium,18.90,3069,0.0,42,10
773,o4-mini,behind-right,behind-right,1,medium,6.08,1725,0.0,42,10
774,o4-mini,behind-right,behind-right,1,medium,8.80,1917,0.0,42,10
775,o4-mini,behind-right,behind-right,1,medium,4.82,1533,0.0,42,10
776,o4-mini,behind-right,behind-right,1,medium,5.73,1661,0.0,42,10
777,o4-mini,behind-right,behind-right,1,medium,25.30,3389,0.0,42,10
778,o4-mini,behind-right,behind-right,1,medium,7.68,1854,0.0,42,10
779,o4-mini,behind-right,behind-right,1,medium,5.76,1726,0.0,42,10
780,o4-mini,behind-right,behind-right,1,medium,8.27,1981,0.0,42,10
781,o4-mini,behind-right,behind-right,1,medium,5.53,1661,0.0,42,10
782,o4-mini,behind-right,behind-right,1,medium,8.40,2046,0.0,42,10
783,o4-mini,behind-right,behind-right,1,medium,4.90,1725,0.0,42,10
784,o4-mini,behind-right,behind-right,1,medium,7.59,2046,0.0,42,10
785,o4-mini,behind-right,behind-right,1,medium,8.09,2173,0.0,42,10
786,o4-mini,behind-right,behind-right,1,medium,6.11,1917,0.0,42,10
787,o4-mini,behind-right,behind-right,1,medium,3.16,1534,0.0,42,10
788,o4-mini,behind-right,behind-right,1,medium,5.33,1661,0.0,42,10
789,o4-mini,behind-right,behind-right,1,medium,10.92,1918,0.0,42,10
790,o4-mini,behind-right,behind-right,1,medium,9.98,1918,0.0,42,10
791,o4-mini,behind-right,behind-right,1,medium,7.40,1725,0.0,42,10
792,o4-mini,behind-right,behind-left,0,medium,12.07,2494,0.0,42,10
793,o4-mini,behind-right,behind-right,1,medium,12.61,2366,0.0,42,10
794,o4-mini,behind-right,behind-right,1,medium,6.37,1854,0.0,42,10
795,o4-mini,behind-right,behind-right,1,medium,8.60,1982,0.0,42,10
796,o4-mini,behind-right,right,0,medium,9.81,2172,0.0,42,10
797,o4-mini,behind-right,behind-right,1,medium,6.40,1853,0.0,42,10
798,o4-mini,behind-right,behind-right,1,medium,9.48,2174,0.0,42,10
799,o4-mini,behind-right,behind-right,1,medium,14.54,2046,0.0,42,10
800,o4-mini,behind-right,right,0,medium,25.09,3515,0.0,42,10
